Date,TempMax,TempAvg,TempMin,DewMax,DewAvg,DewMin,HumidityMax,HumidityAvg,HumidityMin,WindMax,WindAvg,WindMin,PressureMax,PressureAvg,PressureMin,RainTotal,DateSeattle,DayBeforeRainSeattle,Season
3222018,57,51.3,43,50,43.8,35,89,76,57,20,12.9,5,26.9,26.8,26.7,0.14,3212018,0,Spring
3232018,52,43.8,34,36,31.7,27,92,65.2,41,13,4.8,0,27,26.9,26.9,0.37,3222018,0.13,Spring
3242018,48,42.6,38,31,20.8,14,67,43.4,26,20,7,0,27,26.9,26.8,0,3232018,0.43,Spring
3252018,43,35.3,32,32,30.1,22,100,82.8,50,15,4.3,0,27.1,27,26.9,0,3242018,0.52,Spring
3262018,47,37.5,28,28,23.6,19,85,60.6,33,18,6.5,0,27.3,27.2,27.1,0.33,3252018,0.06,Spring
3272018,56,44,31,36,28.2,22,69,55,40,12,6.5,0,27.3,27.3,27.2,0,3262018,0.05,Spring
3282018,58,48.9,39,37,30.5,24,79,52.9,27,20,10.3,0,27.3,27.2,27.1,0,3272018,0.2,Spring
3292018,57,40,0,32,25.2,0,76,44.4,0,13,6.8,0,27.3,27.2,27.2,0,3282018,0.02,Spring
3302018,64,52.1,40,33,30.7,28,68,46.8,26,9,4.8,0,27.2,27.1,27.1,0,3292018,0,Spring
3312018,60,52,43,37,34,27,71,51.6,34,17,6.8,0,27.1,27.1,27,0,3302018,0,Spring
412018,59,49,36,39,33.7,31,83,58.1,39,8,3.4,0,27,26.9,26.7,0,3312018,0,Spring
422018,54,41.3,32,39,23.6,12,86,52.4,28,26,17.5,6,27.1,26.9,26.7,0.03,412018,0,Spring
432018,53,42.2,30,21,16,9,64,38.6,18,16,11,5,27.2,27.1,27,0,422018,0,Spring
442018,62,51.4,42,37,30.5,24,55,45.3,32,10,4,0,27.1,27.1,27,0,432018,0,Spring
452018,60,53.6,48,48,38.5,26,89,57.6,39,8,2.9,0,27.1,27,26.9,0,442018,0.08,Spring
462018,59,51.8,48,47,44.9,41,93,78.8,53,7,2,0,27,26.9,26.9,0.21,452018,0.21,Spring
472018,63,55.4,50,51,42.6,27,86,64.5,27,37,15.4,3,26.9,26.7,26.6,0.03,462018,0.21,Spring
482018,55,50.1,42,36,33.3,30,76,52.9,40,18,8,0,27.2,27,26.9,0.15,472018,0.24,Spring
492018,62,48.7,35,35,31.7,26,89,57.1,26,12,5,0,27.3,27.3,27.2,0.01,482018,0.71,Spring
4102018,69,55.7,46,42,35.6,30,61,48.1,30,20,11.8,5,27.2,27,26.9,0,492018,0.31,Spring
4112018,63,54.3,43,41,37.3,33,89,55.9,34,22,7.3,0,27,26.8,26.6,0,4102018,0,Spring
4122018,53,41.6,33,42,30.5,21,96,68.3,32,25,14.5,6,27.1,26.8,26.6,0,4112018,0.19,Spring
4132018,53,44.9,35,35,28.7,25,76,55,35,14,6.7,0,27.4,27.3,27.2,0.15,4122018,0.2,Spring
4142018,60,52.4,45,39,32.1,22,74,48.5,23,13,6.6,3,27.3,27.2,27.1,0,4132018,0.21,Spring
4152018,68,58.4,47,38,32.7,29,63,40.2,23,20,11.5,3,27,26.8,26.6,0,4142018,0.64,Spring
4162018,56,46.3,39,42,30.6,21,90,57.2,32,14,6.7,0,26.9,26.8,26.6,0.2,4152018,1.68,Spring
4172018,53,42.1,33,28,23.1,18,82,50.4,26,18,7.5,0,27.2,27.1,26.9,0,4162018,0.07,Spring
4182018,62,50.5,37,29,21.4,18,59,34.7,19,20,11.8,6,27.2,27.1,27,0,4172018,0.58,Spring
4192018,68,54.8,43,35,30,27,74,42.8,22,25,11.3,0,27,27,26.9,0,4182018,0.01,Spring
4202018,68,54.8,42,34,29.3,23,62,40.7,20,22,11.5,0,27.1,27.1,27,0,4192018,0,Spring
4212018,70,57.7,45,35,33.4,32,61,42.3,26,15,8.8,3,27.2,27.1,27.1,0,4202018,0,Spring
4222018,65,52.6,41,33,27.3,21,54,39.3,21,22,11.5,3,27.2,27.1,27,0,4212018,0.03,Spring
4232018,64,51.5,38,30,27.2,25,60,41,26,20,11.8,5,27.2,27.2,27.1,0,4222018,0,Spring
4242018,68,55.8,44,38,32.7,28,71,44.8,22,15,8.6,3,27.4,27.3,27.2,0,4232018,0,Spring
4252018,76,60.3,45,36,32.1,25,58,37.6,16,14,6.6,0,27.2,27.2,27.1,0,4242018,0,Spring
4262018,81,64.3,48,41,34.4,31,56,36.3,17,14,7.5,0,27.2,27.1,27,0,4252018,0,Spring
4272018,90,69.5,51,44,36.2,26,57,33.3,10,20,9.8,0,27,26.8,26.7,0,4262018,0,Spring
4282018,66,59.9,50,45,34,26,62,39.8,23,17,10.7,0,26.9,26.9,26.8,0,4272018,0,Spring
4292018,58,50.3,45,41,36.8,32,74,61,37,20,10.4,3,26.9,26.9,26.9,0,4282018,0.03,Spring
4302018,59,48.5,38,40,35.3,31,86,62.6,35,20,11.3,6,27,26.9,26.9,0,4292018,0.29,Spring
512018,64,51.8,38,35,33.1,31,79,52.4,30,18,9,0,26.9,26.9,26.9,0,4302018,0,Spring
522018,69,54.2,36,36,33.1,30,86,49.5,25,21,8,0,27.1,27,26.9,0,512018,0,Spring
532018,74,58.9,42,37,34.6,29,73,43.8,20,13,5.8,0,27.2,27.1,27,0,522018,0,Spring
542018,81,61.4,0,43,35.6,0,59,35.9,0,9,4.8,0,27.2,27.2,27.1,0,532018,0,Spring
552018,80,67.9,55,45,42,39,59,40.4,25,12,6,0,27.1,27.1,27,0,542018,0,Spring
562018,82,68.3,53,49,44.2,41,74,44.9,24,18,9.3,0,27.1,27,26.9,0,552018,0,Spring
572018,78,64.2,48,44,40.8,37,71,45.2,23,17,6.6,0,27.2,27.1,27.1,0,562018,0.01,Spring
582018,84,69.3,52,45,41.3,36,69,40.4,20,9,3.4,0,27.2,27.1,26.9,0,572018,0,Spring
592018,76,68.7,59,51,47,42,69,47.6,31,18,7.8,0,27,27,26.9,0,582018,0,Spring
5102018,68,58.3,49,47,41.8,33,83,57,30,25,10.7,0,27,26.9,26.9,0,592018,0.03,Spring
5112018,58,49.9,43,46,40,33,86,69.7,49,21,10.8,0,27,26.9,26.9,0,5102018,0,Spring
5122018,64,53.8,45,48,43.5,40,90,69.8,45,17,6.6,0,26.9,26.9,26.9,0.19,5112018,0.04,Spring
5132018,67,55.8,49,49,46.5,43,93,72.7,45,26,8.2,0,27.1,27,27,0.09,5122018,0,Spring
5142018,77,62.4,47,50,42.9,34,89,54.8,23,10,4.8,0,27.1,27,27,0.17,5132018,0,Spring
5152018,77,65.1,56,53,46.7,42,72,53,31,20,10.3,3,27,27,26.9,0,5142018,0,Spring
5162018,76,64.3,56,54,44.9,0,93,53.3,0,26,8.9,0,27,26.9,26.9,0.13,5152018,0,Spring
5172018,69,61.1,55,54,51,0,96,72.5,0,15,5.3,0,27,26.9,26.9,0.3,5162018,0,Spring
5182018,75,63.6,55,54,48.7,37,90,62.9,26,14,5.3,0,27,26.9,26.9,0,5172018,0,Spring
5192018,78,65.1,52,48,46,40,83,53.8,25,9,5.7,0,27,26.9,26.9,0,5182018,0,Spring
5202018,71,63.3,57,57,51.4,45,89,66.2,51,13,6.8,0,27,26.9,26.9,0,5192018,0,Spring
5212018,77,66,54,55,52.4,49,93,65.3,37,12,3.9,0,27,26.9,26.9,0.11,5202018,0,Spring
5222018,79,67.3,55,53,50.3,44,84,57.3,29,21,6.5,0,26.9,26.9,26.8,0,5212018,0,Spring
5232018,80,67.7,60,59,51.9,46,87,59.8,30,21,6.6,0,26.9,26.9,26.8,0,5222018,0,Spring
5242018,84,70.8,57,56,51.6,46,90,55.5,28,18,6.2,0,27.1,27,26.9,0.05,5232018,0,Spring
5252018,87,70.2,60,55,50.6,37,72,52.3,17,28,8.5,0,27,26.9,26.7,0,5242018,0,Spring
5262018,72,62,55,57,51.4,48,90,69.7,44,20,9.8,0,27,26.9,26.9,0,5252018,0,Spring
5272018,82,65.2,50,59,42,0,90,50.6,0,22,10.2,0,27.1,27,26.9,0.05,5262018,0,Spring
5282018,83,66.9,58,59,51.9,0,97,66.5,0,15,5.4,0,27.1,27,26.9,0.22,5272018,0,Spring
5292018,84,70.5,54,51,43.1,37,75,41.3,19,14,5.9,0,27,26.9,26.8,0,5282018,0,Spring
5302018,79,64.6,52,58,48.3,37,84,57.7,33,28,8.5,0,26.9,26.8,26.7,0,5292018,0,Spring
5312018,68,60.2,54,53,48,42,83,65.4,43,17,8.4,0,26.9,26.8,26.7,0.02,5302018,0,Spring
612018,69,58,45,44,35.9,32,80,46.8,25,14,8.3,3,27.2,27.1,27,0,5312018,0,Spring
622018,82,67.4,51,41,36.2,32,57,35,17,10,5.9,0,27.3,27.2,27.1,0,612018,0,Spring
632018,91,76.4,59,45,40.8,35,53,30.8,14,14,9.7,3,27.1,27,26.9,0,622018,0,Spring
642018,87,74.3,59,49,46,41,69,38.5,24,21,9.1,0,27,26.9,26.8,0,632018,0,Spring
652018,81,68.5,54,45,39.6,36,57,37.3,21,15,7.8,3,27,26.9,26.9,0,642018,0.01,Spring
662018,90,72.3,56,48,43.1,34,62,38.2,14,13,6.1,0,26.9,26.9,26.8,0,652018,0,Spring
672018,86,73,64,58,49,44,73,44.7,26,20,8.5,0,27,26.9,26.8,0,662018,0,Spring
682018,89,73.1,56,54,49.1,40,87,49,18,14,5,0,27.1,27,26.8,0.03,672018,0,Spring
692018,77,65.7,53,49,45.1,41,74,48.6,29,30,10.7,0,27,26.9,26.8,0,682018,0,Spring
6102018,64,53.9,45,42,32.8,24,86,49.8,24,20,7.6,0,27.1,27.1,27,0.02,692018,0.25,Spring
6112018,70,61.2,53,39,32,24,55,35.5,19,18,7.4,0,27.1,27.1,27,0,6102018,0.09,Spring
6122018,83,66,47,31,26,13,52,27.1,7,13,5.1,0,27.2,27.1,26.9,0,6112018,0.06,Spring
6132018,91,74.9,59,45,36.2,30,39,25.8,16,15,8.2,0,26.9,26.9,26.7,0,6122018,0,Spring
6142018,75,65.4,54,45,35.6,23,53,35.6,16,18,12.8,0,27,26.9,26.8,0,6132018,0,Spring
6152018,76,66.3,55,45,39.6,33,59,39.1,23,10,5.9,0,26.9,26.8,26.8,0,6142018,0.02,Spring
6162018,77,66.4,54,45,39.8,32,64,40.6,21,9,4.5,0,26.8,26.8,26.8,0,6152018,0,Spring
6172018,63,55.5,52,54,50.5,42,100,84.5,46,16,8.1,0,26.9,26.9,26.8,0,6162018,0,Spring
6182018,74,64,55,53,50.9,48,93,64.7,42,15,7.2,0,27.1,27,26.9,0.21,6172018,0,Spring
6192018,78,66,55,53,51,45,84,61.6,32,10,5.4,0,27.1,27.1,27.1,0,6182018,0,Spring
6202018,86,73.7,58,53,48.6,41,81,46,20,13,7.3,0,27.1,27.1,26.9,0,6192018,0,Spring
6212018,81,71.9,60,56,52.2,48,86,52.9,32,17,10.8,0,27.1,27,27,0,6202018,0,Summer
6222018,89,75.4,60,53,49.8,44,75,44.8,22,20,6.5,0,27.1,27,26.9,0,6212018,0,Summer
6232018,79,70,59,52,43.8,40,55,40.3,26,21,13.5,7,27,27,27,0,6222018,0,Summer
6242018,86,72.3,53,47,45.2,41,71,41.1,22,10,5.8,0,27.1,27.1,27,0,6232018,0.07,Summer
6252018,94,79.3,65,50,46.2,42,52,33.3,17,21,12.2,3,27,26.9,26.8,0,6242018,0,Summer
6262018,83,69.8,56,42,34.8,20,55,31.7,10,17,11.8,0,27.1,27,27,0,6252018,0.13,Summer
6272018,92,75.9,57,46,37.4,32,44,26.8,16,12,6.3,0,27,26.9,26.8,0,6262018,0,Summer
6282018,81,71.2,61,45,39.3,36,44,32.2,24,18,13.8,6,26.9,26.9,26.8,0,6272018,0,Summer
6292018,78,61.9,0,44,37.1,0,64,36.5,0,16,10.1,0,27.1,27,27,0,6282018,0,Summer
6302018,82,69.2,54,47,40.6,35,67,38.8,19,16,6.9,0,27.2,27.1,27.1,0,6292018,0,Summer
712018,84,72,56,51,44.1,39,62,39.1,21,16,7.8,0,27.1,27.1,27,0,6302018,0,Summer
722018,81,66.6,0,44,33.6,0,48,29.4,0,21,11.6,0,27.1,27,26.9,0,712018,0.01,Summer
732018,74,63.3,50,37,32.2,29,61,33.7,19,17,10.8,0,27.1,27,27,0,722018,0.03,Summer
742018,96,75.1,57,49,35.6,30,44,26.9,10,13,7.3,0,27.1,27,26.9,0,732018,0,Summer
752018,101,83.1,68,46,41.4,34,39,25.3,10,13,6.6,0,27.1,27,26.9,0,742018,0,Summer
762018,94,80.8,68,46,37.6,25,36,23.1,10,20,8.5,0,27.2,27.2,27.1,0,752018,0,Summer
772018,95,81.5,68,48,41.6,38,38,25.7,14,10,5,0,27.1,27.1,27,0,762018,0,Summer
782018,97,80.9,65,50,43.4,32,52,30.8,10,16,5.9,0,27.1,27,26.9,0,772018,0,Summer
792018,101,83.9,67,46,40.7,34,38,24,10,12,5.3,0,27.1,27,26.9,0,782018,0.01,Summer
7102018,90,79,67,46,39.5,34,40,25.6,14,20,11.3,0,27.1,27.1,26.9,0,792018,0,Summer
7112018,90,75.6,59,48,41.5,31,60,33.6,13,17,8,0,27.1,27.1,27,0,7102018,0,Summer
7122018,93,76.9,60,49,43.4,33,64,34.7,13,15,6,0,27.1,27.1,27,0,7112018,0,Summer
7132018,97,82,64,47,38.8,22,45,25,7,13,6.3,0,27.1,27.1,27,0,7122018,0,Summer
7142018,99,84,67,47,41.3,29,40,24.4,9,17,8.6,3,27.1,27,27,0,7132018,0,Summer
7152018,97,80.8,65,50,46.2,40,47,31.3,18,16,5.7,0,27.1,27,27,0,7142018,0,Summer
7162018,98,83.4,71,58,49.4,44,59,32.6,17,25,7.8,0,27.1,27,27,0,7152018,0,Summer
7172018,98,82.4,65,55,45.4,36,61,32.2,12,14,5.3,0,27.1,27.1,27,0.13,7162018,0,Summer
7182018,98,84.8,68,45,37.5,26,39,21,8,16,8.9,3,27.1,27,27,0,7172018,0,Summer
7192018,97,81,63,46,38.9,33,44,24.6,11,14,6.5,0,27.1,27,26.9,0,7182018,0,Summer
7202018,98,80.8,64,48,37.3,26,46,24.2,8,14,6.8,3,27,27,26.9,0,7192018,0,Summer
7212018,95,78.8,60,41,34.6,28,39,23.1,9,12,6.3,0,27.1,27,26.9,0,7202018,0,Summer
7222018,93,77.4,61,39,31.6,19,39,22,7,14,7.7,0,27.2,27.1,27.1,0,7212018,0,Summer
7232018,100,82.8,62,45,33.2,24,26,17.6,9,12,4.9,0,27.2,27.1,27,0,7222018,0,Summer
7242018,102,87.5,71,49,44.5,42,35,23.5,14,13,7,0,27.1,27.1,27,0,7232018,0,Summer
7252018,100,86.3,70,52,43.2,36,43,24.3,11,14,6.8,0,27.2,27.1,27,0,7242018,0,Summer
7262018,100,83.5,67,49,41.2,34,44,25.3,11,15,6,0,27.1,27.1,27,0,7252018,0,Summer
7272018,99,83.7,67,48,38,32,46,22,10,13,6.8,0,27.1,27,26.9,0,7262018,0,Summer
7282018,98,83.3,68,43,36.8,31,39,20.7,10,14,7.4,0,27.1,27,26.9,0,7272018,0,Summer
7292018,97,84.1,64,45,38.1,30,42,21.6,9,13,5,0,27.1,27.1,27,0,7282018,0,Summer
7302018,99,85.1,70,46,40.1,37,31,21.4,12,10,6.2,0,27.1,27.1,27,0,7292018,0,Summer
7312018,97,86.5,76,51,44.2,41,30,23.4,16,10,6.5,0,27.1,27,26.9,0,7302018,0,Summer
812018,100,85.7,73,54,46.2,40,38,26.5,15,9,6.6,0,27,26.9,26.9,0,7312018,0,Summer
822018,94,80.9,67,48,40.3,36,44,25.4,13,13,6.2,0,27,26.9,26.9,0,812018,0,Summer
832018,88,75.9,62,46,34.3,27,47,24.8,11,17,8.4,0,27,27,26.9,0,822018,0,Summer
842018,87,72.3,57,44,39.3,33,57,33.3,16,16,6.5,0,27,27,26.9,0,832018,0.03,Summer
852018,89,75.3,61,45,38.7,30,52,29.8,12,14,6.4,0,27.1,27,26.9,0,842018,0,Summer
862018,93,78.5,63,43,37.7,31,42,25,11,12,6.4,0,27.2,27.1,27.1,0,852018,0,Summer
872018,96,79.4,63,44,38.6,35,41,24.9,12,14,6.6,0,27.1,27.1,27,0,862018,0,Summer
882018,101,85.1,68,41,37.3,31,33,19.8,9,12,6.3,0,27.1,27,27,0,872018,0,Summer
892018,105,87.7,69,51,40.4,36,32,20.3,10,10,5.5,0,27.1,27,27,0,882018,0,Summer
8102018,108,91.1,76,49,38.5,28,31,18.3,6,15,6.7,0,27,27,26.9,0,892018,0,Summer
8112018,103,90.2,71,48,41.5,34,32,19.6,9,16,5.5,0,27,26.9,26.9,0,8102018,0,Summer
8122018,87,74.5,63,47,42.4,29,50,34,13,14,9.7,0,27.1,27.1,27,0,8112018,0,Summer
8132018,93,75.3,58,45,40.5,34,58,32.5,13,15,7,0,27.1,27,26.9,0,8122018,0.05,Summer
8142018,94,76.5,60,46,42.3,37,52,32.6,14,15,5.2,0,27,27,26.9,0,8132018,0,Summer
8152018,97,80.5,63,45,36.2,27,32,21.2,13,12,6.5,0,27,27,26.9,0,8142018,0,Summer
8162018,98,83.8,71,44,40,37,30,22.1,12,12,6.7,0,27.1,27,27,0,8152018,0,Summer
8172018,92,82.1,73,46,43.6,37,33,26.4,17,12,6.9,0,27.1,27.1,27.1,0,8162018,0,Summer
8182018,90,76.4,63,47,41.1,37,50,30.2,15,14,6.5,0,27.2,27.1,27.1,0,8172018,0,Summer
8192018,96,80,66,44,39.5,30,42,25.9,10,17,9.5,0,27.1,27,26.9,0,8182018,0,Summer
8202018,89,75.9,62,48,42.5,37,54,32.3,18,26,9.9,0,27,26.9,26.9,0,8192018,0,Summer
8212018,81,69.2,56,49,46,43,69,45.9,28,13,6,0,27.1,27.1,27,0,8202018,0,Summer
8222018,86,72.5,59,48,42.5,36,54,36.1,18,10,4.9,0,27.1,27,26.9,0,8212018,0,Summer
8232018,88,74.5,59,43,38.2,33,44,28.3,16,9,5.3,0,27.1,27,26.9,0,8222018,0,Summer
8242018,83,71.7,59,41,35.7,29,43,28.4,16,14,6.5,0,27,26.9,26.9,0,8232018,0,Summer
8252018,85,73.2,53,42,36.6,31,59,29.5,16,15,7.3,0,27,26.9,26.9,0,8242018,0.01,Summer
8262018,72,66.7,56,43,38.9,32,49,36.7,23,16,8.1,0,27,26.9,26.9,0,8252018,0,Summer
8272018,72,63.4,56,50,43.8,39,80,50.4,32,16,9.4,0,27.1,27,26.9,0,8262018,0,Summer
8282018,78,62.6,48,43,41.3,40,77,49.1,25,9,4.7,0,27.2,27.1,27.1,0.01,8272018,0.11,Summer
8292018,88,71.5,54,41,34.9,27,62,31.4,12,15,5.7,0,27.1,27,26.9,0,8282018,0,Summer
8302018,87,74.9,64,39,34.6,31,34,23.8,16,16,8.9,0,27,26.9,26.9,0,8292018,0,Summer
8312018,80,68.5,59,44,40.3,31,55,37.5,20,15,8.5,0,27.1,27,27,0,8302018,0,Summer
912018,81,66.8,52,40,33.3,24,53,31.9,14,14,6.7,0,27.1,27,27,0,8312018,0,Summer
922018,84,69,54,38,29.8,20,51,25.6,9,13,6.3,0,27.1,27,27,0,912018,0,Summer
932018,87,68.8,56,36,29.6,25,34,24.5,12,12,6.5,0,27.1,27,26.9,0,922018,0,Summer
942018,88,70.6,54,44,41.1,34,62,37.3,18,10,4.9,0,27.1,27,26.9,0,932018,0,Summer
952018,96,76,58,51,39.1,31,44,28.9,10,10,6.5,0,27.1,27,27,0,942018,0,Summer
962018,94,80.7,67,46,37.7,32,40,22.6,15,15,7.7,0,27.1,27.1,27,0,952018,0,Summer
972018,89,77.3,62,47,42.5,41,46,30.2,20,10,4.4,0,27.1,27.1,27,0,962018,0,Summer
982018,85,73.7,64,47,38.7,31,47,29.2,17,16,8.6,0,27.1,27,26.9,0,972018,0,Summer
992018,84,69,53,41,36.2,31,59,32.4,17,10,5.3,0,27.1,27,26.9,0,982018,0.09,Summer
9102018,82,69.1,54,38,32.5,27,47,26.7,18,13,7.3,0,27,26.9,26.9,0,992018,0,Summer
9112018,61,56.5,54,43,40.5,35,62,56,38,6,3.3,0,26.9,26.9,26.9,0,9102018,0.13,Summer
9122018,71,62.6,48,40,35.8,32,66,39.1,25,17,8.3,0,26.9,26.9,26.9,0,9112018,0,Summer
9132018,71,62.4,53,39,34.7,29,59,37.5,22,16,5.3,0,27,27,26.9,0,9122018,0.01,Summer
9142018,82,62.7,0,31,27.1,0,46,26.6,0,16,5.4,0,27,26.9,26.9,0,9132018,0,Summer
9152018,77,64.4,58,40,34,27,42,32.6,23,12,6.3,0,26.9,26.9,26.9,0,9142018,0,Summer
9162018,75,63.4,50,36,33.3,29,59,34.8,19,12,6.7,0,27.1,27,26.9,0,9152018,0.42,Summer
9172018,78,61.7,48,39,32.9,26,58,36.1,19,13,4.4,0,27.1,27,26.9,0,9162018,0.02,Summer
9182018,79,53.7,0,37,30.4,0,66,36.3,0,15,5.2,0,27,26.9,26.9,0,9172018,0.16,Summer
9192018,73,55,0,37,29.5,0,56,35.1,0,18,6.4,0,27,25.9,0,0,9182018,0,Summer
9202018,72,58.7,44,35,31.8,26,60,38.1,20,13,6.9,0,27.1,27.1,27,0,9192018,0,Summer
9212018,82,65.3,50,31,25,22,37,23.9,12,12,5.3,0,27.2,27.1,27,0,9202018,0.08,Summer
9222018,81,68.8,55,38,28.5,25,51,23.8,14,16,6.7,0,27,27,26.9,0,9212018,0,Summer
9232018,69,60,53,44,35.6,22,64,43,17,16,8.6,0,27.1,27,27,0,9222018,0.03,Fall
9242018,68,54.3,38,31,28.6,25,60,39.8,21,17,8.3,0,27.2,27.1,27,0,9232018,0.04,Fall
9252018,69,56.3,41,33,30.4,28,67,40,22,9,4.5,0,27.3,27.2,27.2,0,9242018,0,Fall
9262018,74,58.7,44,31,28.6,25,53,33.9,18,9,5.8,0,27.3,27.2,27.1,0,9252018,0,Fall
9272018,82,64.8,49,32,27.3,22,41,26,12,9,5.2,0,27.1,27.1,27,0,9262018,0,Fall
9282018,79,65.4,53,41,35,33,47,33.6,20,10,5.5,3,27,26.9,26.8,0,9272018,0,Fall
9292018,80,65.3,53,41,33.9,29,50,32.3,19,10,3.7,0,26.8,26.8,26.7,0,9282018,0,Fall
9302018,72,63.3,56,45,38.4,32,56,40.5,30,15,6.3,0,27,26.9,26.8,0,9292018,0,Fall
1012018,70,61.1,52,44,38.7,35,58,44.5,29,15,7.7,0,27,26.9,26.9,0,9302018,0.03,Fall
1022018,73,60.2,0,44,37.3,0,58,38.8,0,9,4.4,0,26.9,26.9,26.8,0,1012018,0.03,Fall
1032018,71,62.5,54,46,42.7,39,64,49.1,35,13,6,0,27,26.9,26.9,0,1022018,0.3,Fall
1042018,60,51.2,45,52,48.5,44,100,91,57,17,8.7,0,27.1,26.9,26.8,0.02,1032018,0.01,Fall
1052018,61,49.8,40,46,40.3,37,97,73.2,41,9,4.3,0,27.1,27.1,27,0.27,1042018,0,Fall
1062018,56,51.4,48,47,44.5,40,93,78,64,17,8.1,0,27,27,26.9,0.04,1052018,0,Fall
1072018,62,51.5,39,39,36.4,35,86,58.6,38,20,12.6,5,27.1,27,27,0.02,1062018,0.56,Fall
1082018,60,49.7,38,38,33.4,30,83,56.2,35,13,5,0,27,27,26.9,0,1072018,0,Fall
1092018,54,48.1,44,46,43.8,37,93,85.9,53,17,10,3,26.9,26.8,26.8,0.01,1082018,0.06,Fall
10102018,54,46,39,42,39.5,37,93,79.1,59,7,3.1,0,27,26.9,26.9,0.91,1092018,0.13,Fall
10112018,57,48.2,37,41,35.4,30,93,64.9,36,14,5.9,0,27.1,27.1,27,0,10102018,0.03,Fall
10122018,63,49.2,38,36,33.8,32,79,58.4,33,10,5,0,27.2,27.1,27,0,10112018,0,Fall
10132018,59,48.2,36,37,30.8,26,83,54.1,29,25,12.5,0,27.2,27.1,27,0,10122018,0,Fall
10142018,53,42.1,31,32,24.3,16,89,55.3,23,13,5.4,0,27.4,27.4,27.2,0,10132018,0,Fall
10152018,57,43.7,32,25,22.1,19,66,45.5,24,13,5.8,0,27.4,27.4,27.3,0,10142018,0,Fall
10162018,62,49,38,30,26.3,23,65,44.4,22,12,5.7,0,27.4,27.4,27.3,0,10152018,0,Fall
10172018,65,50.7,39,35,31.8,30,70,50.9,29,10,3.6,0,27.3,27.3,27.2,0,10162018,0,Fall
10182018,67,53,43,36,34.7,33,71,52.3,31,12,5.5,0,27.3,27.2,27.2,0,10172018,0,Fall
10192018,68,54.7,43,38,35.7,34,71,51.2,31,10,5.3,0,27.4,27.3,27.3,0,10182018,0,Fall
10202018,72,56,45,38,36.3,35,71,50.4,26,10,5.3,0,27.3,27.2,27.1,0,10192018,0,Fall
10212018,69,54.8,44,39,36.8,34,73,52.8,32,10,3.8,0,27.1,27.1,27,0,10202018,0,Fall
10222018,73,58.4,49,42,37.3,33,66,46.5,29,12,5.8,0,27.1,27,27,0,10212018,0,Fall
10232018,68,47.6,0,49,35.5,0,74,46,0,15,6.7,0,27,27,27,0,10222018,0,Fall
10242018,67,57.9,49,45,41.9,38,77,56.8,39,20,6.8,0,27.1,27.1,27,0,10232018,0,Fall
10252018,64,53.8,41,42,36.2,27,82,54.9,26,9,3.6,0,27.3,27.2,27.1,0,10242018,0.06,Fall
10262018,70,58.9,51,50,41.7,36,77,54.9,32,10,5.1,0,27.2,27.1,27.1,0,10252018,0.01,Fall
10272018,66,56.1,46,48,46,43,89,70.4,48,12,4.1,0,27.2,27.1,27,0,10262018,0.95,Fall
10282018,66,57.2,50,45,41.9,39,77,58,40,18,8.9,0,27.1,27,26.9,0,10272018,0.15,Fall
10292018,55,47.6,40,41,35,30,86,63.7,40,16,6.1,0,27.2,27.1,27.1,0,10282018,1.07,Fall
10302018,53,43,32,34,29.9,27,85,62.4,38,15,6.1,0,27.3,27.3,27.2,0.02,10292018,0.38,Fall
10312018,49,44.5,37,42,32.7,26,86,64.2,46,10,5.8,0,27.3,27.2,27.2,0,10302018,0.02,Fall
1112018,59,48.5,43,45,42.7,41,93,81.8,58,7,2.8,0,27.3,27.2,27.2,0.01,10312018,0.03,Fall
1122018,60,50.9,45,46,41.7,32,90,72.3,54,12,7.2,3,27.2,27.1,27.1,0,1112018,0.02,Fall
1132018,55,45.8,35,34,32.5,30,82,60.7,43,13,5.9,0,27.3,27.3,27.2,0.02,1122018,0.34,Fall
1142018,59,50.1,43,40,34.6,32,74,56.3,39,13,7.9,3,27.1,27,26.9,0,1132018,0,Fall
1152018,53,42.3,32,32,28.8,26,82,60.5,38,14,4,0,27.1,27.1,27,0,1142018,0.21,Fall
1162018,51,41.4,34,33,28,24,82,61,35,15,5.7,0,27.2,27.1,27.1,0,1152018,0,Fall
1172018,48,38.2,31,29,25.6,20,79,62.4,34,15,6.3,0,27.3,27.2,27.2,0,1162018,0,Fall
1182018,46,34,24,24,19.3,16,81,58.4,30,17,5.3,0,27.5,27.4,27.3,0,1172018,0.09,Fall
1192018,48,36.4,26,20,16.3,12,69,46.6,24,13,6.7,0,27.5,27.3,27.1,0,1182018,0,Fall
11102018,51,36.5,26,25,19.8,15,75,53.3,24,22,8.8,0,27.3,27.2,27.1,0,1192018,0,Fall
11112018,44,32.3,21,22,18.6,15,82,59.7,35,14,6.2,0,27.5,27.4,27.3,0,11102018,0.07,Fall
11122018,46,34.1,26,18,13.8,9,69,47,22,10,6.4,0,27.6,27.6,27.5,0,11112018,0,Fall
11132018,49,36.3,26,18,15.6,13,66,45.6,24,8,2.8,0,27.6,27.6,27.5,0,11122018,0,Fall
11142018,48,35.2,26,21,18,16,69,51.4,32,9,3.5,0,27.5,27.4,27.4,0,11132018,0,Fall
11152018,52,38.8,28,25,19.5,17,70,48.7,27,8,2.7,0,27.4,27.3,27.2,0,11142018,0,Fall
